,year,month,lat,lon,depth,btm_sub,sfc_temp,sfc_salt,btm_temp,btm_salt,limfer_100m3
21610,2012,3,40.8783,-71.9267,37,3,8.56,32.068000000000005,8.23,32.703,1.0
21611,2012,3,40.8983,-71.7183,58,3,8.99,32.382,8.63,33.16,2.0
21612,2012,3,41.405,-71.2033,26,3,7.68,32.086999999999996,7.05,32.208,0.0
21613,2012,3,40.8417,-70.8317,56,3,7.73,32.466,7.34,32.764,0.0
21614,2012,4,40.9967,-67.1967,75,3,6.69,32.772,6.79,32.842,5.0
21615,2012,4,40.985,-67.7483,58,3,7.21,32.858000000000004,7.2,32.86,0.0
21616,2012,4,40.8617,-67.8033,65,3,7.09,32.861999999999995,7.04,32.864000000000004,0.0
21617,2012,4,40.6817,-67.9717,83,3,7.12,32.782,6.82,32.855,0.0
21618,2012,4,41.045,-66.5933,87,3,6.72,32.491,6.9,33.064,3.0
21619,2012,4,41.24,-66.9933,67,3,7.28,32.569,6.54,32.749,11.0
21620,2012,4,41.3267,-66.9433,68,3,6.91,32.673,6.56,32.731,0.0
21621,2012,4,41.2567,-66.7183,77,3,6.92,32.192,6.48,32.771,16.0
21622,2012,4,42.0167,-66.515,79,3,7.81,32.843,7.03,33.034,0.0
21623,2012,4,41.78,-66.735,66,3,7.1,32.975,7.11,32.982,17.0
21624,2012,4,41.6517,-66.97,63,3,7.22,32.961999999999996,7.23,32.961999999999996,2.0
21625,2012,4,41.9583,-66.81,66,3,7.23,33.029,7.18,33.034,0.0
21626,2012,4,43.4717,-66.82,187,3,6.01,31.701999999999998,8.19,34.078,0.0
21627,2012,4,43.6833,-66.925,155,3,6.0,31.701,7.37,33.467,0.0
21630,2012,4,42.6667,-68.65,191,3,7.16,32.056999999999995,8.28,34.315,0.0
21631,2012,4,42.165,-68.7017,197,3,8.35,33.012,7.87,33.87,0.0
21632,2012,4,42.1067,-69.1617,186,1,8.18,33.008,8.12,34.069,0.0
21633,2012,4,42.7117,-70.5233,82,3,8.13,31.636,5.47,32.705,0.0
21634,2012,4,43.0867,-70.055,55,3,7.16,32.499,5.85,32.73,0.0
21635,2012,4,43.125,-70.3417,112,3,7.78,31.633000000000003,5.41,32.65,0.0
21636,2012,4,43.38,-69.8267,149,3,7.44,31.048000000000002,5.93,32.934,0.0
21637,2012,5,43.9067,-68.0817,189,3,6.45,32.184,8.3,34.169000000000004,0.0
21638,2012,5,44.1483,-66.725,80,3,6.62,32.075,6.54,32.787,0.0
21640,2012,5,42.665,-69.9233,194,3,8.29,32.766,8.15,34.147,0.0
21641,2012,5,42.4983,-69.925,178,3,8.44,32.27,7.39,33.771,0.0
21642,2012,3,37.0817,-75.3417,30,3,9.39,32.58,9.55,33.298,0.0
21643,2012,3,37.0967,-75.6567,17,3,8.99,31.95,8.93,32.278,0.0
21644,2012,3,36.8817,-75.7667,19,3,9.72,27.038,8.8,32.14,0.0
21646,2012,3,36.5483,-74.9117,40,3,11.53,34.503,11.57,34.519,0.0
21647,2012,3,36.485,-74.8,81,3,12.74,34.964,12.25,34.889,0.0
21648,2012,3,35.5967,-74.9767,48,3,10.85,33.719,10.76,33.791,0.0
21649,2012,3,35.71,-75.43,21,3,10.52,31.53,12.88,33.328,0.0
21650,2012,3,35.57,-75.2833,24,3,13.14,33.097,16.76,35.015,1.0
21651,2012,3,36.2,-75.24,29,3,10.19,31.59,10.89,33.811,0.0
21652,2012,3,37.3833,-75.275,30,3,9.9,31.679000000000002,9.94,33.278,0.0
21653,2012,3,38.0967,-74.8783,32,3,9.63,31.874000000000002,8.96,32.911,0.0
21654,2012,3,40.5817,-71.1067,71,3,8.16,32.56,7.7,32.849000000000004,0.0
21655,2012,3,40.3317,-71.215,88,3,8.47,32.595,12.5,34.618,0.0
21657,2012,3,40.2717,-71.5617,85,3,10.0,32.469,13.23,35.152,0.0
21658,2012,3,39.9867,-72.0583,80,3,10.17,32.67,12.45,34.742,0.0
21659,2012,3,40.0033,-72.245,80,3,10.44,32.658,11.71,34.459,0.0
21660,2012,3,39.2683,-72.515,143,3,11.65,33.754,12.77,35.6,0.0
21661,2012,3,39.425,-72.795,70,3,10.8,33.306999999999995,9.88,33.84,0.0
21662,2012,3,39.0983,-73.5967,46,3,10.99,32.635,8.33,33.321,0.0
21663,2012,3,38.7833,-74.3767,38,3,10.45,32.832,8.87,33.278,0.0
21664,2012,3,38.49,-74.8717,22,3,11.74,29.771,8.82,32.844,0.0
21665,2012,3,39.475,-74.1067,20,3,10.42,31.444000000000003,8.01,32.295,0.0
21666,2012,3,39.6083,-74.0117,23,3,10.18,31.279,7.44,32.17,0.0
21667,2012,3,39.6433,-73.7383,25,3,9.6,31.941999999999997,8.36,32.952,0.0
21668,2012,3,39.62,-73.5983,34,3,10.26,32.403,8.36,33.385,0.0
21669,2012,3,39.9383,-73.455,42,3,10.67,32.835,8.62,33.376999999999995,0.0
21670,2012,3,40.6033,-73.0433,23,2,9.34,31.901,7.28,32.327,0.0
21671,2012,3,40.3083,-73.0033,45,3,9.67,32.255,7.84,33.055,0.0
21672,2012,6,40.5767,-68.835,68,2,13.38,32.843,10.26,32.888000000000005,0.0
21673,2012,6,40.71,-68.9367,70,3,12.74,32.766999999999996,10.97,32.765,0.0
21674,2012,6,40.76,-68.715,62,3,11.45,32.804,11.4,32.806999999999995,1.0
21675,2012,6,40.9333,-67.55,73,3,12.01,32.885999999999996,9.17,32.964,6.0
21676,2012,6,40.8717,-67.3383,87,3,12.9,32.941,10.9,33.826,1.0
21677,2012,6,41.2283,-66.9067,72,3,12.44,32.923,10.56,33.396,19.0
21678,2012,6,41.15,-66.6333,86,3,12.57,32.881,9.61,33.607,0.0
21679,2012,6,41.2,-66.2917,150,3,18.39,35.092,12.74,35.21,0.0
21681,2012,6,41.7817,-66.16,90,3,11.86,32.789,8.38,33.033,4.0
21682,2012,6,41.6067,-66.24,96,3,11.07,32.942,8.56,33.014,7.0
21683,2012,6,41.7817,-66.5983,70,3,10.8,32.832,10.13,32.833,21.0
21684,2012,6,41.54,-66.4967,90,3,12.71,32.878,8.98,32.939,10.0
21685,2012,5,40.4583,-71.465,74,3,17.97,32.0,7.54,32.914,0.0
21686,2012,6,40.6583,-71.835,54,3,18.42,31.445999999999998,8.0,32.701,1.0
21687,2012,6,41.1817,-68.525,64,3,12.23,32.745,12.19,32.743,1.0
21688,2012,6,41.3333,-68.7783,107,1,14.64,32.047,6.22,32.759,0.0
21689,2012,6,41.1667,-68.785,79,3,10.88,32.568000000000005,9.06,32.634,1.0
21690,2012,6,40.8583,-68.7867,66,3,12.4,32.774,11.74,32.795,0.0
21691,2012,6,40.5633,-68.875,71,1,14.05,32.855,10.23,32.923,0.0
21692,2012,6,40.465,-73.3467,28,3,17.74,31.448,11.45,32.113,14.0
21693,2012,6,39.8867,-73.6867,33,3,19.74,31.46,10.19,32.948,0.0
21694,2012,6,39.885,-73.99,20,3,17.96,31.328000000000003,12.23,32.241,0.0
21695,2012,6,39.6467,-73.9967,25,3,17.46,31.368000000000002,12.93,32.08,0.0
21696,2012,6,39.405,-73.6033,40,3,20.13,31.636999999999997,10.83,33.041,0.0
21697,2012,6,39.095,-73.475,57,3,19.02,32.477,9.76,33.080999999999996,0.0
21698,2012,6,38.9667,-73.4533,59,3,18.46,32.346,9.39,33.159,0.0
21699,2012,6,38.7067,-73.3183,82,3,18.85,32.461,12.12,34.472,0.0
21700,2012,6,38.4167,-73.8733,64,3,18.52,32.621,9.13,33.277,0.0
21701,2012,6,38.3983,-74.285,51,3,19.07,32.571,10.71,33.288000000000004,0.0
21702,2012,6,37.77,-74.4383,63,3,18.47,32.641999999999996,10.0,33.641999999999996,0.0
21703,2012,6,37.385,-74.59,87,3,21.82,34.48,14.42,35.421,0.0
21704,2012,6,37.3233,-74.9583,42,3,19.82,32.774,11.99,33.438,0.0
21705,2012,6,37.1767,-74.95,43,3,20.16,32.664,14.99,34.188,0.0
21706,2012,6,37.095,-74.8867,52,3,19.56,32.836,12.88,33.854,0.0
21707,2012,6,36.385,-74.845,75,3,19.38,32.887,12.38,34.229,0.0
21708,2012,6,36.1,-75.17,38,3,19.98,32.541,14.59,33.247,0.0
21709,2012,6,35.98,-75.575,22,3,20.67,31.039,16.1,32.683,0.0
21710,2012,6,36.1883,-75.5683,27,3,21.12,30.464000000000002,15.63,32.899,0.0
21711,2012,6,36.4067,-75.3233,35,3,20.85,32.509,14.94,32.97,0.0
21712,2012,6,36.62,-75.165,36,3,20.24,32.808,14.29,33.525999999999996,0.0
21713,2012,6,37.3483,-75.575,15,3,20.44,31.37,16.7,32.303000000000004,0.0
21714,2012,6,37.56,-74.9667,34,3,20.04,32.129,12.57,33.466,0.0
21715,2012,6,38.155,-75.1167,19,3,19.52,31.028000000000002,16.35,31.944000000000003,0.0
21716,2012,6,38.3067,-74.7567,23,3,19.7,32.006,13.79,32.748000000000005,0.0
21717,2012,6,38.6333,-74.9467,19,3,19.31,30.7,17.49,31.396,0.0
21718,2012,6,41.3883,-66.5633,91,3,12.43,32.896,8.63,33.048,0.0
21719,2012,6,41.3683,-67.19,52,3,12.57,32.825,10.97,32.812,4.0
21720,2012,6,41.5083,-67.2667,50,3,11.95,32.724000000000004,11.84,32.725,1.0
21722,2012,6,41.3983,-67.5483,40,3,12.35,32.711,12.37,32.711999999999996,1.0
21723,2012,6,41.5433,-67.57,29,3,12.25,32.709,12.24,32.711,5.0
21724,2012,6,41.2117,-67.755,46,3,11.99,32.769,12.05,32.766,0.0
21725,2012,6,41.0833,-67.92,44,3,12.11,32.771,12.07,32.773,3.0
21726,2012,6,40.7567,-71.965,48,3,18.0,31.307,8.52,32.59,0.0
21727,2012,6,40.475,-71.9317,69,3,17.8,31.829,7.18,32.681,0.0
21728,2012,6,40.405,-72.195,62,3,18.08,31.619,8.16,32.833,0.0
21729,2012,6,40.5367,-72.2867,53,3,17.32,31.111,8.32,32.818000000000005,0.0
21730,2012,6,40.8717,-72.2533,26,3,15.5,30.522,12.96,31.624000000000002,1.0
21731,2012,6,40.5183,-72.5217,45,2,16.36,30.641,8.6,32.848,5.0
21732,2012,6,40.3867,-72.85,47,3,17.34,31.329,8.72,32.799,6.0
21733,2012,6,40.5633,-72.885,34,3,16.76,30.948,10.2,31.999000000000002,3.0
21734,2012,6,38.64,-74.5983,33,3,19.57,32.048,12.36,32.985,0.0
21735,2012,6,38.8233,-74.5567,26,3,19.87,31.86,13.73,32.713,0.0
21736,2012,6,38.975,-73.7433,47,3,19.07,31.982,10.72,33.059,0.0
21737,2012,6,39.5567,-73.085,51,3,15.9,32.357,9.72,33.015,1.0
21738,2012,6,39.695,-72.82,74,3,15.21,32.408,9.57,33.521,0.0
21739,2012,6,39.7583,-72.8017,72,3,14.75,32.393,9.32,33.321999999999996,0.0
21740,2012,6,40.0983,-71.5517,91,3,13.55,32.718,9.57,33.763000000000005,0.0
21741,2012,6,40.1417,-71.2367,124,3,14.42,33.036,10.65,34.257,0.0
21742,2012,6,40.2033,-71.2417,103,3,14.65,33.111999999999995,9.65,33.852,0.0
21743,2012,6,41.2333,-70.5817,31,3,16.59,32.055,12.99,32.29,0.0
21744,2012,6,41.1633,-70.4133,38,3,16.15,32.266999999999996,12.35,32.446,2.0
21745,2012,6,40.9483,-70.09,21,3,13.88,32.105,13.9,32.113,1.0
21746,2012,6,40.7517,-70.2033,44,3,14.61,32.475,10.81,32.574,2.0
21747,2012,6,40.4483,-70.6283,81,3,15.06,32.931999999999995,8.28,33.091,0.0
21748,2012,6,40.3167,-69.8583,83,3,15.34,32.903,8.59,33.177,0.0
21749,2012,6,40.4067,-69.6633,70,3,15.64,32.765,9.67,32.888000000000005,0.0
21750,2012,6,40.2983,-69.3883,81,3,14.93,32.865,10.06,33.853,0.0
21752,2012,8,42.3167,-68.7667,191,3,22.79,31.7,8.11,34.227,0.0
21753,2012,8,42.34,-68.2867,206,3,21.89,31.781999999999996,8.45,34.805,0.0
21754,2012,8,42.685,-68.2883,188,2,20.46,31.938000000000002,8.55,34.84,0.0
21756,2012,8,42.615,-66.5217,177,3,19.15,32.508,11.83,35.481,0.0
21757,2012,8,42.63,-65.8917,87,3,19.66,31.719,11.47,33.79,0.0
21758,2012,8,43.295,-66.5233,71,3,13.18,33.363,12.34,33.696,0.0
21759,2012,8,43.81,-67.2483,184,0,20.66,32.525999999999996,9.47,34.774,0.0
21760,2012,8,44.0117,-67.1683,143,3,18.49,32.815,9.9,34.771,0.0
21761,2012,8,44.2017,-67.025,161,3,19.58,32.787,9.68,34.423,0.0
21762,2012,8,43.9117,-67.9517,174,2,17.07,32.898,8.98,34.336999999999996,0.0
21764,2012,8,43.07,-67.935,183,3,18.01,32.711,8.36,34.264,0.0
21766,2012,8,42.995,-68.8683,162,3,18.7,32.535,8.3,33.998000000000005,0.0
21769,2012,8,43.5183,-69.7083,126,3,21.71,31.635,7.26,33.106,0.0
21770,2012,8,43.1567,-69.845,182,3,22.78,31.57,8.09,34.152,0.0
21771,2012,8,42.9517,-70.4517,107,1,21.22,31.253,6.96,32.714,0.0
21772,2012,8,42.925,-70.0517,90,3,20.6,31.345,7.71,32.696,0.0
21775,2012,8,37.4917,-74.7917,57,3,26.77,32.54,10.89,33.25,0.0
21776,2012,8,37.46,-75.1117,33,3,26.78,31.197,14.27,33.512,0.0
21777,2012,8,36.53,-75.2333,31,3,26.89,30.923000000000002,15.36,33.893,0.0
21778,2012,8,36.3183,-75.1367,33,3,26.71,31.039,15.03,34.204,0.0
21780,2012,8,35.805,-75.3083,34,3,26.55,35.452,16.9,35.496,0.0
21781,2012,8,36.0267,-75.3733,28,3,24.45,33.81,23.53,35.838,0.0
21783,2012,8,37.39,-75.5183,20,3,21.66,32.518,16.54,33.173,0.0
21784,2012,8,37.4683,-75.435,21,3,23.74,32.467,15.94,33.449,0.0
21785,2012,8,37.7667,-75.3433,17,3,21.52,32.785,15.97,33.445,0.0
21786,2012,8,37.8783,-75.0333,22,3,22.1,32.704,14.85,33.361999999999995,0.0
21787,2012,8,37.9283,-74.865,30,3,22.99,32.595,11.71,33.14,0.0
21788,2012,8,38.3333,-74.6167,39,3,24.39,32.199,11.32,33.010999999999996,0.0
21789,2012,8,38.4733,-74.3783,46,3,25.13,32.038000000000004,10.31,32.900999999999996,0.0
21790,2012,8,38.8217,-74.7433,22,3,21.91,31.844,13.63,32.798,0.0
21791,2012,8,39.6217,-74.1467,17,3,21.36,31.634,15.66,32.015,0.0
21792,2012,8,39.8033,-73.9267,25,3,22.43,31.432,13.86,32.281,0.0
21793,2012,8,39.7833,-73.5733,37,3,26.31,31.543000000000003,11.86,32.498000000000005,0.0
21794,2012,8,40.095,-73.3333,42,3,26.12,31.49,9.95,32.555,0.0
21795,2012,8,40.4517,-73.3317,30,3,25.13,30.833000000000002,14.6,32.162,0.0
21796,2012,8,40.5833,-73.1967,23,2,22.24,31.289,17.76,31.819000000000003,0.0
21797,2012,8,40.63,-72.775,35,1,22.97,31.26,12.84,32.478,0.0
21798,2012,8,40.8767,-72.155,34,3,22.59,30.936,13.45,32.326,0.0
21799,2012,8,40.7117,-72.1517,49,3,23.82,31.394000000000002,10.45,32.662,0.0
21800,2012,8,40.635,-72.1483,51,3,25.09,31.677,10.17,32.68,0.0
21801,2012,8,40.605,-71.7767,63,3,24.38,31.448,8.74,32.799,0.0
21802,2012,8,40.1033,-71.36,97,3,24.38,32.215,13.38,35.34,0.0
21803,2012,8,40.01,-71.2933,208,3,24.42,32.274,12.12,35.532,0.0
21805,2012,8,41.0817,-71.5617,30,2,23.19,31.737,15.43,32.077,0.0
21806,2012,8,40.795,-70.1467,39,3,17.14,31.888,14.39,32.794000000000004,0.0
21807,2012,8,40.6567,-70.3883,57,3,23.41,32.176,11.89,33.032,0.0
21808,2012,8,40.5533,-71.0883,75,3,24.7,32.299,9.64,33.102,0.0
21809,2012,8,40.535,-71.37,70,3,24.36,32.404,10.86,33.524,0.0
21810,2012,8,40.3733,-71.6883,82,2,24.26,31.733,10.6,33.983000000000004,0.0
21811,2012,8,39.9133,-72.6217,58,3,25.84,31.361,7.93,32.699,0.0
21812,2012,8,39.9617,-72.765,58,3,25.97,31.336,8.41,32.648,0.0
21813,2012,8,39.7033,-72.8617,73,3,26.15,31.261999999999997,8.0,32.847,0.0
21814,2012,8,39.5767,-72.8433,65,3,26.19,31.305999999999997,8.17,32.879,0.0
21815,2012,8,39.5717,-72.47,104,3,25.73,32.185,12.4,34.876999999999995,0.0
21816,2012,8,39.3183,-72.58,136,3,26.11,31.39,12.39,35.558,0.0
21817,2012,8,39.155,-73.0783,72,3,26.53,31.149,8.18,32.857,0.0
21818,2012,8,39.3767,-73.22,59,3,26.52,31.23,8.73,32.813,0.0
21819,2012,8,39.3417,-73.3133,52,3,26.93,31.156999999999996,9.15,32.741,0.0
21820,2012,8,39.0983,-73.5,56,3,27.09,31.355,8.72,32.809,0.0
21821,2012,8,38.7167,-73.185,116,3,26.82,31.25,12.9,35.626,0.0
21822,2012,8,38.3283,-73.7567,110,3,26.93,32.976,12.95,35.361999999999995,0.0
21823,2012,8,38.3767,-74.1783,56,3,26.67,32.243,9.36,32.997,0.0
21824,2012,8,38.24,-73.9167,78,3,26.33,32.043,11.47,34.255,0.0
21825,2012,8,37.4983,-74.6567,62,3,26.58,32.313,10.33,33.294000000000004,0.0
21826,2012,8,40.3183,-69.8183,82,3,24.33,33.358000000000004,10.9,33.538000000000004,0.0
21827,2012,8,40.4917,-69.51,65,3,24.08,33.123000000000005,11.06,33.381,0.0
21828,2012,8,40.8383,-69.5633,39,3,17.72,32.556999999999995,14.64,32.679,0.0
21829,2012,8,40.625,-69.385,50,3,20.58,32.714,13.04,32.844,0.0
21830,2012,8,40.9917,-69.2583,63,3,14.28,32.282,12.86,32.766,0.0
21831,2012,8,40.6317,-69.105,82,3,23.19,33.034,11.15,33.391999999999996,0.0
21832,2012,8,40.6067,-68.8867,66,2,21.88,32.424,11.25,32.996,0.0
21833,2012,8,40.685,-68.7883,68,3,22.34,32.397,11.51,32.871,0.0
21834,2012,8,40.7817,-68.2867,59,3,21.72,32.329,13.22,32.611,0.0
21835,2012,8,40.605,-67.9267,91,3,22.54,32.361999999999995,10.75,33.727,0.0
21836,2012,8,40.3483,-68.0217,150,3,26.49,35.012,13.9,35.775999999999996,0.0
21837,2012,8,40.4167,-67.8233,165,3,25.49,34.55,11.31,35.428000000000004,0.0
21838,2012,8,40.7433,-67.7467,68,3,20.29,32.436,12.05,32.723,0.0
21839,2012,8,41.0467,-68.1083,50,3,16.77,32.484,16.42,32.493,1.0
21840,2012,8,40.8783,-67.6817,70,3,20.0,32.452,10.21,32.93,1.0
21841,2012,8,40.9467,-67.5433,72,3,21.39,32.446999999999996,10.39,32.846,0.0
21842,2012,8,41.0933,-67.5717,60,3,20.26,32.485,13.89,32.628,1.0
21843,2012,8,41.1817,-67.745,46,3,17.72,32.491,17.09,32.501,0.0
21844,2012,8,41.335,-67.3533,49,3,17.32,32.555,15.37,32.599000000000004,0.0
21845,2012,8,41.51,-67.4317,42,3,17.89,32.545,17.91,32.546,0.0
21846,2012,8,41.855,-67.1017,59,3,17.03,32.578,17.04,32.578,0.0
21847,2012,8,41.7817,-66.7367,65,3,16.14,32.602,15.78,32.618,0.0
21848,2012,8,41.8117,-66.62,74,3,18.63,32.454,14.78,32.665,0.0
21849,2012,8,41.7233,-66.6033,68,3,18.4,32.421,14.48,32.677,0.0
21850,2012,8,41.58,-66.4967,85,3,19.41,32.369,11.95,32.773,0.0
21851,2012,8,41.4417,-66.46,95,3,18.68,32.262,10.5,32.961999999999996,0.0
21854,2012,8,42.0533,-65.9933,160,3,20.86,32.171,7.99,33.641,0.0
21855,2012,8,41.7933,-66.2117,88,3,19.42,32.144,11.63,32.744,0.0
21856,2012,8,42.1483,-66.45,159,3,21.15,32.157,8.65,35.001,0.0
21857,2012,8,42.0233,-66.695,72,3,21.02,31.963,10.76,32.81,0.0
21858,2012,8,41.9717,-66.7917,67,3,18.3,32.348,14.62,32.639,0.0
21859,2012,8,42.01,-67.0933,58,3,19.27,32.286,16.07,32.56,0.0
21860,2012,8,42.32,-70.2533,38,2,18.66,31.531,8.92,32.184,2.0
21861,2012,8,42.4217,-70.6167,87,2,19.91,31.284000000000002,7.8,32.313,1.0
21862,2012,8,42.42,-70.8533,33,0,20.01,31.085,10.08,31.891,12.0
21863,2012,8,42.095,-67.3967,66,1,19.38,32.393,15.93,32.593,0.0
21864,2012,8,41.74,-67.605,42,3,18.43,32.553000000000004,18.39,32.553000000000004,0.0
21865,2012,8,41.5633,-68.2267,40,3,18.8,32.53,18.61,32.527,0.0
21866,2012,8,41.675,-68.3683,53,3,18.31,32.595,13.57,32.676,0.0
21867,2012,8,41.605,-68.925,117,3,22.62,31.747,6.82,33.293,0.0
21868,2012,8,41.6783,-69.0183,167,3,22.6,31.708000000000002,7.39,33.678000000000004,0.0
21869,2012,9,40.115,-71.525,90,3,20.49,33.334,13.22,35.095,0.0
21871,2012,9,39.86,-72.16,91,3,20.78,33.097,12.72,34.801,0.0
21872,2012,9,39.645,-72.6483,79,3,21.1,32.999,12.07,34.448,0.0
21873,2012,9,39.6033,-72.83,67,3,20.03,32.12,9.34,33.169000000000004,0.0
21874,2012,9,39.1467,-72.8967,88,3,21.95,33.035,13.87,35.299,0.0
21875,2012,9,38.985,-72.9217,96,3,21.86,33.32,14.06,35.551,0.0
21876,2012,9,39.3833,-73.51,46,3,21.55,31.973000000000003,10.41,32.671,0.0
21877,2012,9,39.785,-73.1367,50,3,20.95,31.79,9.18,32.696999999999996,0.0
21878,2012,9,39.84,-73.1317,55,3,20.65,32.095,8.9,32.804,0.0
21879,2012,9,40.1533,-72.7233,57,3,21.0,32.49,8.94,32.735,0.0
21880,2012,9,40.235,-72.5117,62,3,21.0,32.558,8.85,32.814,0.0
21881,2012,9,40.5417,-72.02,60,3,19.19,32.056,9.82,32.958,0.0
21882,2012,9,40.7083,-71.7217,62,3,20.52,32.793,10.39,33.191,0.0
21883,2012,9,40.71,-71.8233,56,3,20.29,32.711999999999996,9.97,33.113,0.0
21884,2012,9,40.7183,-72.43,34,3,19.41,32.039,15.54,32.451,0.0
21885,2012,9,40.8917,-71.4517,33,3,18.9,32.429,18.37,32.654,0.0
21886,2012,9,40.845,-70.4817,55,3,19.78,33.344,14.0,33.336999999999996,0.0
21887,2012,9,41.1817,-70.265,28,3,17.89,32.111,17.67,32.284,0.0
21888,2012,10,40.9117,-69.7933,36,3,16.33,32.084,16.27,32.095,0.0
21889,2012,10,40.7717,-69.2633,57,2,17.03,33.461999999999996,17.98,33.972,0.0
21890,2012,10,41.8,-69.8333,77,3,17.33,31.933000000000003,9.77,32.743,0.0
21891,2012,10,41.9967,-69.6567,209,3,17.49,31.947,8.21,34.314,0.0
21892,2012,10,41.8633,-69.005,163,3,17.56,32.228,7.62,33.821999999999996,0.0
21893,2012,10,41.465,-68.98,155,2,17.38,32.889,7.16,33.345,0.0
21895,2012,10,40.495,-68.9217,75,2,19.21,32.445,14.1,33.823,0.0
21896,2012,10,40.425,-68.8367,81,3,20.61,33.064,15.35,35.1,0.0
21897,2012,10,40.4017,-68.9117,84,3,20.12,32.635,15.13,34.79,0.0
21898,2012,10,40.3817,-70.4733,84,3,20.35,34.806,13.2,34.992,0.0
21899,2012,10,41.365,-66.8317,72,3,16.05,32.864000000000004,14.17,33.073,0.0
21900,2012,10,41.44,-66.8567,73,3,16.07,32.844,15.32,32.943000000000005,0.0
21901,2012,10,41.595,-67.045,62,3,16.74,32.704,16.75,32.714,0.0
21902,2012,10,41.8717,-66.0717,97,3,15.1,32.884,11.85,33.263000000000005,0.0
21903,2012,10,41.9333,-66.835,60,3,15.93,32.814,15.92,32.81,0.0
21904,2012,10,41.99,-66.9867,62,3,15.66,32.797,15.65,32.797,0.0
21906,2012,10,42.67,-67.5533,198,3,14.95,33.012,9.03,34.64,0.0
21907,2012,10,41.8117,-67.4283,44,3,16.36,32.652,16.29,32.655,0.0
21908,2012,10,41.6883,-67.6517,54,3,16.72,32.575,16.7,32.578,0.0
21909,2012,10,41.5483,-67.7467,38,3,16.9,32.525999999999996,16.83,32.562,0.0
21910,2012,10,41.5633,-67.9633,35,3,17.17,32.504,17.14,32.506,0.0
21911,2012,10,41.415,-67.9417,43,3,17.55,32.442,17.54,32.445,0.0
21912,2012,10,41.7417,-68.18,54,3,16.51,32.598,16.12,32.646,0.0
21913,2012,10,42.42,-68.0983,179,2,14.45,32.52,8.43,34.654,0.0
21915,2012,10,43.21,-67.7067,212,3,13.96,32.913000000000004,8.48,34.579,0.0
21916,2012,10,43.1917,-67.2633,210,3,13.9,33.214,9.48,34.743,0.0
21917,2012,10,43.0033,-67.2017,207,3,14.17,33.07,9.87,35.077,0.0
21918,2012,10,43.4533,-66.7083,150,3,13.47,33.431999999999995,11.84,34.628,0.0
21920,2012,10,44.1883,-67.14,125,3,12.49,33.626999999999995,10.08,34.469,0.0
21921,2012,10,44.0717,-67.5633,207,2,12.62,33.538000000000004,9.45,34.755,0.0
21922,2012,11,42.2567,-70.24,32,2,12.02,32.25,11.99,32.271,0.0
21923,2012,11,42.9267,-69.5867,164,3,12.68,32.874,8.06,33.779,0.0
21924,2012,11,42.7567,-69.5533,206,3,12.88,32.928000000000004,8.3,34.515,0.0
21925,2012,11,43.6583,-68.4917,175,3,12.39,33.625,9.8,34.321999999999996,0.0
21926,2012,11,43.59,-69.77,103,1,11.93,32.749,11.19,33.556999999999995,0.0
21927,2012,11,42.7333,-70.6933,30,2,10.74,29.528000000000002,12.2,32.549,0.0
21928,2012,11,42.58,-70.28,70,2,11.33,32.958,10.46,32.908,0.0
21929,2012,9,38.5467,-73.2817,133,3,25.22,31.730999999999998,12.89,35.611999999999995,0.0
21930,2012,9,38.3133,-73.7283,116,3,26.37,32.606,13.64,35.699,0.0
21932,2012,9,37.105,-74.7267,160,3,26.59,33.580999999999996,12.99,35.643,0.0
21933,2012,9,36.4433,-74.93,36,3,26.61,33.779,12.73,34.005,0.0
21934,2012,9,36.3983,-75.4367,25,3,26.13,32.943000000000005,18.1,34.218,0.0
21935,2012,9,36.61,-75.6917,17,3,24.86,31.584,19.9,33.221,0.0
21936,2012,9,36.6933,-75.4817,27,3,25.16,31.519000000000002,18.07,33.413000000000004,0.0
21937,2012,9,36.985,-75.24,36,3,24.84,32.62,13.41,33.368,0.0
21938,2012,9,36.9783,-75.42,33,3,24.32,32.334,14.99,33.403,0.0
21939,2012,9,36.9167,-75.49,27,3,24.42,32.192,16.16,33.446,0.0
21940,2012,9,36.9867,-75.66,21,3,24.64,31.605999999999998,18.41,33.154,0.0
21941,2012,9,36.2567,-75.6517,24,3,24.07,31.37,20.77,33.004,0.0
21942,2012,9,35.7067,-75.3883,25,3,23.66,32.582,23.72,32.81,0.0
21943,2012,9,36.2767,-74.865,80,3,25.11,33.847,11.53,33.92,0.0
21944,2012,9,37.7517,-75.0817,29,3,23.64,32.478,16.63,32.836,0.0
21945,2012,9,38.125,-74.6583,32,3,23.32,32.326,13.47,32.846,0.0
21946,2012,9,38.1233,-74.6033,38,3,23.88,32.348,13.06,32.835,0.0
21947,2012,9,38.22,-74.5867,41,3,23.87,32.22,12.25,32.81,0.0
21948,2012,9,38.4633,-74.9017,22,3,22.5,32.292,22.51,32.28,0.0
21949,2012,9,38.7517,-74.3767,39,3,24.55,32.258,13.55,32.662,0.0
21950,2012,9,38.8217,-73.9983,47,3,24.21,31.998,10.18,32.792,0.0
21951,2012,9,39.0267,-74.05,41,3,23.91,32.065,13.11,32.599000000000004,0.0
21952,2012,9,39.135,-74.2383,23,3,23.61,32.296,19.11,32.351,0.0
21953,2012,9,39.31,-74.1383,28,3,22.51,32.224000000000004,15.69,32.381,0.0
