ID,GMT_YEAR,GMT_MONTH,AVGDEPTH,DECDEG_BEGLAT,DECDEG_BEGLON,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,LOGGED_SPECIES_NAME,EXPCATCHNUM
197503013600020251,1975,5,152.0,42.983333,-68.116667,5.3,,6.7,,ATLANTIC COD,1.0
197503013600030253,1975,5,194.0,43.6,-68.016667,4.8,,8.5,,ATLANTIC COD,1.0
197503013600040229,1975,4,220.0,42.816666999999995,-67.06666700000001,3.9,,8.6,,ATLANTIC COD,1.0
197503013700010263,1975,5,201.0,43.016667,-69.216667,6.8,,6.2,,ATLANTIC COD,1.0
197503013700030246,1975,5,174.0,42.7,-68.766667,5.8,,7.3,,ATLANTIC COD,1.0
197503013800020262,1975,5,157.0,43.3,-69.033333,5.9,,5.9,,ATLANTIC COD,10.0
197503013800040267,1975,5,165.0,43.35,-69.9,8.3,,7.8,,ATLANTIC COD,3.0
197503014000010270,1975,5,52.0,42.8,-70.6,7.7,,4.6,,ATLANTIC COD,1.0
197503014000020268,1975,5,84.0,43.333333,-70.18333299999999,8.6,,4.3,,ATLANTIC COD,12.0
197503017300020044,1975,3,24.0,39.55,-73.8,4.4,,4.7,,ATLANTIC COD,2.0
197503017300030045,1975,3,31.0,39.35,-73.716667,4.7,,5.0,,ATLANTIC COD,1.0
197602010100020010,1976,3,31.0,40.5,-73.05,0.0,,,,ATLANTIC COD,3.0
197602010100060016,1976,3,40.0,40.6,-72.616667,5.8,,5.6,,ATLANTIC COD,3.0
197602010100080064,1976,3,44.0,39.683333000000005,-73.233333,5.7,,6.1,,ATLANTIC COD,8.0
197602010900010206,1976,3,47.0,40.716667,-70.333333,6.2,,3.9,,ATLANTIC COD,1.0
197602010900030214,1976,3,47.0,40.683333000000005,-69.483333,5.2,,4.7,,ATLANTIC COD,4.0
197602010900050202,1976,3,40.0,40.983333,-70.383333,4.3,,3.8,,ATLANTIC COD,1.0
197602011000030215,1976,3,58.0,40.533333,-69.466667,6.2,,5.4,,ATLANTIC COD,1.0
197602011000100231,1976,3,67.0,40.766667,-68.95,5.8,,5.8,,ATLANTIC COD,4.0
197602011300010255,1976,4,76.0,40.683333000000005,-67.81666700000001,6.3,,9.6,,ATLANTIC COD,1.0
197602011300020252,1976,4,66.0,40.983333,-67.45,5.6,,5.5,,ATLANTIC COD,7.0
197602011300060251,1976,4,58.0,40.983333,-67.716667,5.3,,5.4,,ATLANTIC COD,4.0
197602011300070254,1976,4,77.0,40.783333,-67.6,5.8,,5.4,,ATLANTIC COD,1.0
197602011300080253,1976,4,84.0,40.85,-67.31666700000001,5.7,,5.2,,ATLANTIC COD,1.0
197602011300090228,1976,3,86.0,40.7,-68.133333,5.8,,5.2,,ATLANTIC COD,1.0
197602011600010279,1976,4,86.0,41.983333,-66.533333,5.5,,5.3,,ATLANTIC COD,5.0
197602011600020268,1976,4,73.0,41.633333,-66.75,5.5,,5.2,,ATLANTIC COD,1.0
197602011600030263,1976,4,74.0,41.1,-66.81666700000001,5.5,,5.2,,ATLANTIC COD,3.0
197602011600040271,1976,4,91.0,41.433333000000005,-66.45,5.4,,5.2,,ATLANTIC COD,2.0
197602011600050270,1976,4,76.0,41.566666999999995,-66.633333,5.4,,5.2,,ATLANTIC COD,3.0
197602011600060262,1976,4,71.0,41.016667,-66.766667,6.8,,6.3,,ATLANTIC COD,1.0
197602011600070275,1976,4,93.0,41.7,-66.033333,5.5,,5.8,,ATLANTIC COD,3.0
197602011600080267,1976,4,56.0,41.583333,-67.083333,5.9,,5.2,,ATLANTIC COD,2.0
197602011600100276,1976,4,94.0,41.833333,-66.016667,6.0,,5.7,,ATLANTIC COD,10.0
197602011700010278,1976,4,113.0,42.033333,-65.966667,5.6,,,,ATLANTIC COD,22.0
197602011800010277,1976,4,198.0,41.966667,-65.8,5.2,,8.8,,ATLANTIC COD,1.0
197602011900010250,1976,4,42.0,41.133333,-67.783333,5.5,,5.3,,ATLANTIC COD,1.0
197602011900020246,1976,3,50.0,41.066666999999995,-68.43333299999999,5.7,,5.8,,ATLANTIC COD,4.0
197602011900030249,1976,4,47.0,41.183333000000005,-68.1,5.6,,5.3,,ATLANTIC COD,1.0
197602011900040248,1976,4,50.0,41.1,-68.25,5.6,,5.4,,ATLANTIC COD,6.0
197602011900050282,1976,4,63.0,41.933333000000005,-67.083333,5.5,,5.2,,ATLANTIC COD,35.0
197602011900060265,1976,4,44.0,41.333333,-67.31666700000001,5.7,,5.3,,ATLANTIC COD,14.0
197602011900070264,1976,4,58.0,41.216667,-67.3,5.6,,5.3,,ATLANTIC COD,6.0
197602011900080247,1976,4,49.0,40.916667,-68.45,5.8,,5.6,,ATLANTIC COD,10.0
197602011900090266,1976,4,40.0,41.466667,-67.45,5.5,,5.5,,ATLANTIC COD,14.0
197602012000010289,1976,4,47.0,41.75,-67.7,6.0,,5.7,,ATLANTIC COD,1.0
197602012000020288,1976,4,52.0,41.883333,-67.866667,5.7,,5.3,,ATLANTIC COD,6.0
197602012000030293,1976,4,38.0,41.583333,-68.216667,6.1,,5.9,,ATLANTIC COD,8.0
197602012000040294,1976,4,36.0,41.6,-68.06666700000001,6.0,,5.8,,ATLANTIC COD,26.0
197602012000050290,1976,4,43.0,41.783333,-68.033333,5.9,,5.7,,ATLANTIC COD,1.0
197602012000060295,1976,4,47.0,41.466667,-68.166667,6.3,,5.8,,ATLANTIC COD,14.0
197602012100010283,1976,4,77.0,42.116667,-67.333333,6.4,,5.2,,ATLANTIC COD,2.0
197602012100020292,1976,4,82.0,41.766667,-68.266667,5.8,,5.5,,ATLANTIC COD,4.0
197602012100030287,1976,4,92.0,42.0,-67.766667,5.1,,2.2,,ATLANTIC COD,1.0
197602012100040281,1976,4,72.0,42.133333,-66.75,5.3,,5.4,,ATLANTIC COD,8.0
197602012200010286,1976,4,177.0,42.033333,-67.883333,5.8,,7.4,,ATLANTIC COD,1.0
197602012200020291,1976,4,180.0,41.916667,-68.1,5.5,,9.5,,ATLANTIC COD,2.0
197602012300020296,1976,4,65.0,41.35,-68.45,6.7,,5.3,,ATLANTIC COD,4.0
197602012300040245,1976,3,100.0,41.183333000000005,-68.916667,5.9,,5.4,,ATLANTIC COD,1.0
197602012300050232,1976,3,62.0,41.033333,-69.15,5.1,,5.1,,ATLANTIC COD,23.0
197602012300060237,1976,3,78.0,41.733333,-69.766667,4.6,,4.3,,ATLANTIC COD,43.0
197602012400010244,1976,3,161.0,41.516667,-69.15,6.5,,5.8,,ATLANTIC COD,2.0
197602012400030299,1976,4,163.0,41.9,-68.56666700000001,5.8,,7.2,,ATLANTIC COD,2.0
197602012400050302,1976,4,173.0,42.066666999999995,-69.083333,5.3,,6.3,,ATLANTIC COD,1.0
197602012500010233,1976,3,56.0,41.1,-69.216667,5.4,,5.2,,ATLANTIC COD,1.0
197602012500020236,1976,3,45.0,41.616667,-69.7,4.5,,4.7,,ATLANTIC COD,4.0
197602012500030234,1976,3,55.0,41.166667,-69.3,5.2,,5.1,,ATLANTIC COD,5.0
197602012600010324,1976,4,53.0,42.483333,-70.533333,6.0,,4.3,,ATLANTIC COD,72.0
197602012600020238,1976,3,63.0,42.1,-70.31666700000001,4.4,,4.0,,ATLANTIC COD,1.0
197602012600030310,1976,4,67.0,42.433333000000005,-70.216667,4.9,,4.1,,ATLANTIC COD,2.0
197602012600040325,1976,4,80.0,42.4,-70.516667,5.8,,4.2,,ATLANTIC COD,1.0
197602012600050314,1976,4,38.0,42.283333,-70.2,4.9,,5.2,,ATLANTIC COD,4.0
197602012600060309,1976,4,84.0,42.433333000000005,-70.1,5.3,,4.6,,ATLANTIC COD,6.0
197602012600070416,1976,5,71.0,42.233333,-70.466667,8.0,,4.1,,ATLANTIC COD,1.0
197602012600080315,1976,4,68.0,42.283333,-70.35,4.7,,4.3,,ATLANTIC COD,11.0
197602012600090316,1976,4,76.0,42.35,-70.366667,4.9,,4.3,,ATLANTIC COD,2.0
197602012600100318,1976,4,80.0,42.6,-70.15,5.2,,4.9,,ATLANTIC COD,8.0
197602012600110313,1976,4,87.0,42.2,-70.083333,4.6,,5.2,,ATLANTIC COD,15.0
197602012600120319,1976,4,83.0,42.666667,-70.233333,5.5,,4.9,,ATLANTIC COD,28.0
197602012600130312,1976,4,40.0,42.15,-70.133333,5.0,,4.6,,ATLANTIC COD,4.0
197602012600140239,1976,3,80.0,42.133333,-70.016667,4.5,,4.8,,ATLANTIC COD,8.0
197602012700010321,1976,4,163.0,42.75,-70.0,5.5,,6.7,,ATLANTIC COD,1.0
197602012700020320,1976,4,123.0,42.733333,-70.1,6.0,,6.5,,ATLANTIC COD,1.0
197602012700030323,1976,4,115.0,43.033333,-70.116667,5.1,,5.7,,ATLANTIC COD,7.0
197602012800020303,1976,4,205.0,42.3,-69.06666700000001,5.5,,7.4,,ATLANTIC COD,1.0
197602012800060322,1976,4,215.0,42.766667,-69.583333,6.0,,7.5,,ATLANTIC COD,2.0
197602012900040340,1976,4,250.0,42.45,-66.383333,4.9,,8.7,,ATLANTIC COD,3.0
197602012900060342,1976,4,259.0,42.35,-66.133333,6.5,,8.6,,ATLANTIC COD,2.0
197602012900070332,1976,4,200.0,42.75,-67.783333,6.5,,8.0,,ATLANTIC COD,1.0
197602013000020338,1976,4,306.0,42.333333,-66.95,6.5,,7.7,,ATLANTIC COD,1.0
197602013100020345,1976,4,113.0,42.183333000000005,-65.583333,6.8,,8.9,,ATLANTIC COD,1.0
197602013100030382,1976,4,133.0,42.883333,-65.65,6.1,,5.9,,ATLANTIC COD,4.0
197602013100040343,1976,4,104.0,42.466667,-65.8,5.7,,8.1,,ATLANTIC COD,1.0
197602013100050348,1976,4,104.0,42.516667,-65.3,4.7,,5.0,,ATLANTIC COD,4.0
197602013100060347,1976,4,110.0,42.433333000000005,-65.35,4.9,,5.7,,ATLANTIC COD,3.0
197602013100070380,1976,4,112.0,42.8,-65.31666700000001,5.1,,5.8,,ATLANTIC COD,2.0
197602013200010381,1976,4,91.0,42.716667,-65.55,5.6,,6.8,,ATLANTIC COD,1.0
197602013200020344,1976,4,87.0,42.483333,-65.666667,5.4,,6.7,,ATLANTIC COD,9.0
197602013200030385,1976,4,73.0,42.7,-66.06666700000001,6.0,,6.0,,ATLANTIC COD,15.0
197602013200040383,1976,4,91.0,42.816666999999995,-65.866667,5.6,,5.9,,ATLANTIC COD,1.0
197602013200050384,1976,4,83.0,42.716667,-65.966667,5.5,,5.9,,ATLANTIC COD,2.0
197602013300010396,1976,4,112.0,44.2,-66.7,6.0,,6.3,,ATLANTIC COD,6.0
197602013300020395,1976,4,90.0,44.1,-66.583333,6.4,,5.6,,ATLANTIC COD,4.0
197602013300030393,1976,4,89.0,43.733333,-66.516667,5.5,,5.4,,ATLANTIC COD,8.0
197602013300040394,1976,4,89.0,43.8,-66.516667,5.0,,5.4,,ATLANTIC COD,4.0
197602013400020391,1976,4,138.0,43.633333,-66.93333299999999,6.3,,7.6,,ATLANTIC COD,2.0
197602013400040403,1976,4,146.0,43.9,-67.2,6.6,,7.4,,ATLANTIC COD,2.0
197602013500010397,1976,4,164.0,44.216667,-66.983333,6.5,,6.7,,ATLANTIC COD,4.0
197602013600020406,1976,4,200.0,43.1,-67.8,7.2,,6.3,,ATLANTIC COD,1.0
197602013600030387,1976,4,200.0,42.916667,-66.68333299999999,5.6,,9.0,,ATLANTIC COD,1.0
197602013600080405,1976,4,218.0,43.433333000000005,-67.56666700000001,7.4,,8.0,,ATLANTIC COD,1.0
197602013600090331,1976,4,205.0,42.766667,-68.383333,5.7,,7.5,,ATLANTIC COD,1.0
197602013700020328,1976,4,157.0,42.716667,-69.016667,6.0,,7.5,,ATLANTIC COD,3.0
197602013700040329,1976,4,180.0,42.716667,-68.716667,6.0,,6.9,,ATLANTIC COD,1.0
197602013700050327,1976,4,157.0,42.916667,-69.3,5.7,,6.0,,ATLANTIC COD,4.0
197602013800010427,1976,5,138.0,43.55,-68.8,6.5,,7.0,,ATLANTIC COD,4.0
197602013800050426,1976,5,139.0,43.483333,-69.016667,6.8,,6.6,,ATLANTIC COD,1.0
197602013800070424,1976,5,190.0,43.433333000000005,-69.43333299999999,7.2,,7.1,,ATLANTIC COD,3.0
197602013900010399,1976,4,71.0,44.333333,-67.68333299999999,5.7,,5.4,,ATLANTIC COD,3.0
197602013900020429,1976,5,74.0,43.9,-68.5,6.5,,6.7,,ATLANTIC COD,7.0
197602013900030428,1976,5,108.0,43.85,-68.56666700000001,7.0,,7.5,,ATLANTIC COD,10.0
197602014000010421,1976,5,98.0,42.833333,-70.583333,9.0,,4.7,,ATLANTIC COD,6.0
197602014000020422,1976,5,108.0,43.15,-70.333333,8.3,,5.0,,ATLANTIC COD,3.0
197602014000030425,1976,5,105.0,43.75,-69.2,7.3,,6.2,,ATLANTIC COD,5.0
197602014100020375,1976,4,135.0,43.35,-64.9,4.9,,5.9,,ATLANTIC COD,1.0
197602014100040379,1976,4,97.0,42.9,-65.083333,4.0,,5.5,,ATLANTIC COD,3.0
197602014100050377,1976,4,163.0,43.066666999999995,-65.166667,5.4,,6.2,,ATLANTIC COD,2.0
197602014100060372,1976,4,168.0,43.3,-64.333333,4.2,,7.5,,ATLANTIC COD,1.0
197602014100090355,1976,4,124.0,42.9,-64.4,4.6,,8.6,,ATLANTIC COD,1.0
197602014100100350,1976,4,110.0,42.683333000000005,-64.85,4.5,,7.6,,ATLANTIC COD,8.0
197602014100110349,1976,4,122.0,42.516667,-64.93333299999999,4.0,,7.4,,ATLANTIC COD,4.0
197602014100120351,1976,4,107.0,42.783333,-64.666667,4.9,,7.3,,ATLANTIC COD,7.0
197602014100130356,1976,4,127.0,42.816666999999995,-64.133333,4.7,,8.6,,ATLANTIC COD,3.0
197602014200010373,1976,4,83.0,43.433333000000005,-64.56666700000001,4.0,,4.7,,ATLANTIC COD,1.0
197602014200020374,1976,4,102.0,43.316666999999995,-64.75,4.0,,4.7,,ATLANTIC COD,44.0
197602014200030352,1976,4,88.0,42.95,-64.7,4.4,,4.6,,ATLANTIC COD,11.0
197602014200040353,1976,4,87.0,43.033333,-64.716667,5.0,,4.5,,ATLANTIC COD,15.0
197602014200050361,1976,4,102.0,43.233333,-63.933333,3.7,,4.6,,ATLANTIC COD,27.0
197602014200060354,1976,4,91.0,43.216667,-64.283333,4.0,,4.5,,ATLANTIC COD,49.0
197602017300010055,1976,3,26.0,39.8,-73.766667,5.0,,7.8,,ATLANTIC COD,2.0
197602017300030066,1976,3,29.0,39.55,-73.666667,5.0,,5.2,,ATLANTIC COD,3.0
197602017300040072,1976,3,31.0,39.1,-73.8,6.2,,6.3,,ATLANTIC COD,1.0
197602030600010017,1976,3,13.0,40.716667,-72.85,5.2,,5.0,,ATLANTIC COD,3.0
197602030700010008,1976,3,18.0,40.65,-73.016667,5.2,,5.2,,ATLANTIC COD,6.0
197602030700020019,1976,3,15.0,40.833333,-72.466667,5.2,,5.0,,ATLANTIC COD,1.0
197602030800010009,1976,3,26.0,40.566666999999995,-73.083333,4.7,,4.7,,ATLANTIC COD,2.0
197602030900010006,1976,3,11.0,40.6,-73.416667,4.8,,4.5,,ATLANTIC COD,3.0
197602031100020004,1976,3,23.0,40.45,-73.466667,4.7,,4.6,,ATLANTIC COD,1.0
197602031700020054,1976,3,18.0,39.916667,-73.983333,4.6,,4.7,,ATLANTIC COD,1.0
197602032600010082,1976,3,15.0,38.5,-74.9,6.2,,6.2,,ATLANTIC COD,2.0
197602034600010203,1976,3,25.0,41.166667,-70.233333,4.0,,4.0,,ATLANTIC COD,1.0
197602054300020369,1976,4,150.0,43.983333,-64.116667,3.8,,8.1,,ATLANTIC COD,2.0
197602054400010363,1976,4,215.0,43.483333,-63.75,3.4,,9.5,,ATLANTIC COD,1.0
197602054400020364,1976,4,195.0,43.583333,-63.6,4.5,,9.3,,ATLANTIC COD,1.0
197602054800020360,1976,4,155.0,43.133333,-63.6,3.0,,8.6,,ATLANTIC COD,1.0
197602054800040362,1976,4,137.0,43.566666999999995,-63.983332999999995,3.8,,8.5,,ATLANTIC COD,3.0
197702010100030134,1977,4,44.0,40.216667,-73.016667,4.5,,4.2,,ATLANTIC COD,1.0
197702010100050133,1977,4,37.0,40.433333000000005,-73.05,4.6,,4.7,,ATLANTIC COD,2.0
197702010100060142,1977,4,31.0,40.683333000000005,-72.55,4.2,,3.4,,ATLANTIC COD,4.0
197702010100070141,1977,4,52.0,40.316666999999995,-72.5,4.4,,3.6,,ATLANTIC COD,1.0
197702010500020214,1977,4,53.0,40.616667,-72.233333,6.0,,5.0,,ATLANTIC COD,3.0
197702010500040201,1977,4,37.0,41.233333,-70.95,5.9,,4.6,,ATLANTIC COD,1.0
197702010500050207,1977,4,35.0,40.9,-71.866667,5.6,,5.4,,ATLANTIC COD,1.0
197702010600030218,1977,4,64.0,40.616667,-71.4,5.9,,5.2,,ATLANTIC COD,1.0
197702010600080228,1977,4,58.0,40.716667,-71.06666700000001,5.6,,5.1,,ATLANTIC COD,1.0
197702010900020252,1977,4,46.0,40.816666999999995,-69.45,5.5,,5.1,,ATLANTIC COD,1.0
197702010900050250,1977,4,49.0,40.666667,-69.6,5.2,,5.1,,ATLANTIC COD,1.0
197702010900060229,1977,4,51.0,40.916667,-70.733333,6.2,,5.2,,ATLANTIC COD,4.0
197702011000020254,1977,4,80.0,40.9,-69.06666700000001,6.1,,5.1,,ATLANTIC COD,2.0
197702011000060248,1977,4,53.0,40.533333,-69.3,5.8,,5.4,,ATLANTIC COD,4.0
197702011000070255,1977,4,78.0,40.866667,-68.95,5.5,,5.4,,ATLANTIC COD,1.0
197702011000080249,1977,4,66.0,40.416667,-69.616667,6.3,,5.1,,ATLANTIC COD,1.0
197702011300010258,1977,4,66.0,40.633333,-68.466667,6.8,,6.1,,ATLANTIC COD,1.0
197702011300020272,1977,4,95.0,40.65,-67.31666700000001,8.4,,6.3,,ATLANTIC COD,1.0
197702011300040256,1977,4,66.0,40.816666999999995,-68.783333,6.1,,6.4,,ATLANTIC COD,3.0
197702011300070264,1977,4,60.0,40.983333,-67.68333299999999,7.3,,6.8,,ATLANTIC COD,8.0
197702011300080269,1977,4,62.0,41.066666999999995,-67.4,7.6,,6.1,,ATLANTIC COD,7.0
197702011600010294,1977,4,66.0,42.066666999999995,-66.883333,5.7,,5.5,,ATLANTIC COD,3.0
197702011600030281,1977,4,76.0,40.95,-66.9,8.4,,6.0,,ATLANTIC COD,1.0
197702011600050313,1977,4,75.0,41.25,-66.733333,7.8,,5.9,,ATLANTIC COD,2.0
197702011600060309,1977,4,110.0,41.583333,-66.016667,7.1,,6.7,,ATLANTIC COD,3.0
197702011600080300,1977,4,79.0,41.933333000000005,-66.466667,5.9,,5.8,,ATLANTIC COD,5.0
197702011600090299,1977,4,64.0,41.75,-66.783333,6.2,,5.9,,ATLANTIC COD,3.0
197702011700010305,1977,4,149.0,41.9,-65.81666700000001,5.9,,7.1,,ATLANTIC COD,1.0
197702011700020307,1977,4,127.0,41.733333,-65.833333,6.2,,5.8,,ATLANTIC COD,3.0
197702011900010268,1977,4,46.0,41.25,-67.45,6.8,,6.4,,ATLANTIC COD,8.0
197702011900020295,1977,4,51.0,41.933333000000005,-67.166667,6.1,,5.8,,ATLANTIC COD,10.0
197702011900030284,1977,4,56.0,41.633333,-67.45,6.7,,6.3,,ATLANTIC COD,2.0
197702011900040324,1977,4,43.0,41.216667,-68.216667,7.1,,7.7,,ATLANTIC COD,11.0
197702011900050296,1977,4,45.0,41.716667,-67.18333299999999,5.7,,5.9,,ATLANTIC COD,14.0
197702011900060265,1977,4,51.0,41.05,-67.75,7.1,,6.4,,ATLANTIC COD,2.0
197702011900070298,1977,4,60.0,41.75,-67.06666700000001,6.1,,5.8,,ATLANTIC COD,7.0
197702011900080285,1977,4,52.0,41.75,-67.533333,6.3,,6.1,,ATLANTIC COD,7.0
197702011900090266,1977,4,48.0,41.133333,-67.883333,7.3,,6.6,,ATLANTIC COD,6.0
197702012000010321,1977,4,49.0,41.816666999999995,-67.966667,6.3,,5.1,,ATLANTIC COD,7.0
197702012000020335,1977,5,53.0,41.266667,-68.4,7.8,,6.7,,ATLANTIC COD,4.0
197702012000030325,1977,4,51.0,41.133333,-68.483333,6.4,,7.1,,ATLANTIC COD,3.0
197702012000040320,1977,4,30.0,41.666667,-67.9,6.6,,6.2,,ATLANTIC COD,10.0
197702012000050291,1977,4,48.0,42.05,-67.416667,6.4,,5.6,,ATLANTIC COD,18.0
197702012000060286,1977,4,46.0,41.966667,-67.56666700000001,6.2,,5.9,,ATLANTIC COD,24.0
197702012100010301,1977,4,86.0,42.133333,-66.616667,5.7,,4.9,,ATLANTIC COD,7.0
197702012100020292,1977,4,85.0,42.116667,-67.2,6.7,,5.3,,ATLANTIC COD,4.0
197702012100030303,1977,4,84.0,42.1,-66.43333299999999,5.8,,4.9,,ATLANTIC COD,43.0
197702012100040293,1977,4,92.0,42.166667,-67.083333,6.1,,5.2,,ATLANTIC COD,7.0
197702012200020290,1977,4,190.0,42.166667,-67.65,6.0,,5.0,,ATLANTIC COD,1.0
197702012200030322,1977,4,174.0,41.85,-68.166667,7.1,,4.5,,ATLANTIC COD,3.0
197702012300010326,1977,4,60.0,41.233333,-68.583333,6.2,,6.9,,ATLANTIC COD,6.0
197702012300020333,1977,5,88.0,41.116667,-69.016667,7.5,,,,ATLANTIC COD,4.0
197702012300030327,1977,4,69.0,41.266667,-68.666667,7.7,,5.5,,ATLANTIC COD,2.0
197702012300040336,1977,5,79.0,41.35,-68.583333,8.6,,5.3,,ATLANTIC COD,7.0
197702012300050329,1977,4,91.0,41.466667,-69.3,6.8,,5.1,,ATLANTIC COD,5.0
197702012300060253,1977,4,60.0,41.05,-69.15,6.0,,5.3,,ATLANTIC COD,16.0
197702012400010341,1977,5,183.0,42.033333,-69.15,7.5,,4.7,,ATLANTIC COD,1.0
197702012400020340,1977,5,141.0,42.133333,-68.833333,7.5,,4.6,,ATLANTIC COD,1.0
197702012400030332,1977,5,137.0,41.316666999999995,-68.966667,6.9,,,,ATLANTIC COD,3.0
197702012400040342,1977,5,193.0,41.833333,-69.466667,7.0,,4.8,,ATLANTIC COD,1.0
197702012400070337,1977,5,149.0,41.65,-68.716667,8.0,,4.9,,ATLANTIC COD,1.0
197702012500010330,1977,5,42.0,41.333333,-69.383333,6.3,,,,ATLANTIC COD,8.0
197702012500020328,1977,4,37.0,41.516667,-69.56666700000001,6.9,,5.8,,ATLANTIC COD,7.0
197702012500030331,1977,5,50.0,41.2,-69.366667,6.2,,,,ATLANTIC COD,5.0
197702012600010458,1977,5,96.0,42.083333,-69.916667,8.5,,4.6,,ATLANTIC COD,13.0
197702012600020428,1977,5,101.0,42.716667,-70.2,6.9,,4.4,,ATLANTIC COD,3.0
197702012600030443,1977,5,73.0,42.383333,-70.6,9.5,,4.9,,ATLANTIC COD,1.0
197702012600040448,1977,5,93.0,42.55,-70.483333,10.8,,4.6,,ATLANTIC COD,4.0
197702012600050433,1977,5,86.0,42.416667,-70.116667,6.7,,4.4,,ATLANTIC COD,8.0
197702012600060451,1977,5,59.0,42.433333000000005,-70.283333,8.5,,5.4,,ATLANTIC COD,8.0
197702012600070449,1977,5,133.0,42.533333,-70.366667,9.1,,4.5,,ATLANTIC COD,1.0
197702012600080452,1977,5,83.0,42.616667,-70.166667,8.0,,4.6,,ATLANTIC COD,4.0
197702012600090454,1977,5,110.0,42.566666999999995,-70.1,7.7,,3.9,,ATLANTIC COD,7.0
197702012600100442,1977,5,83.0,42.3,-70.516667,9.1,,4.1,,ATLANTIC COD,6.0
197702012600110441,1977,5,88.0,42.283333,-70.4,9.8,,4.2,,ATLANTIC COD,1.0
197702012600120456,1977,5,90.0,42.383333,-70.06666700000001,8.0,,4.3,,ATLANTIC COD,25.0
197702012600130450,1977,5,37.0,42.433333000000005,-70.43333299999999,10.2,,6.6,,ATLANTIC COD,150.0
197702012600140457,1977,5,72.0,42.25,-70.116667,7.7,,4.7,,ATLANTIC COD,7.0
197702012700010427,1977,5,145.0,42.966667,-70.216667,6.8,,3.9,,ATLANTIC COD,8.0
197702012700020426,1977,5,110.0,43.15,-70.31666700000001,7.2,,3.8,,ATLANTIC COD,1.0
197702012700030455,1977,5,118.0,42.65,-70.033333,8.1,,4.6,,ATLANTIC COD,6.0
197702012700040425,1977,5,170.0,43.1,-69.95,6.2,,5.1,,ATLANTIC COD,13.0
197702012800010459,1977,5,215.0,42.116667,-69.716667,7.7,,5.2,,ATLANTIC COD,1.0
197702012800050432,1977,5,191.0,42.516667,-69.883333,5.7,,5.3,,ATLANTIC COD,7.0
197702012900020304,1977,4,201.0,42.033333,-65.866667,5.9,,6.9,,ATLANTIC COD,5.0
197702012900040288,1977,4,207.0,42.3,-68.333333,6.7,,5.0,,ATLANTIC COD,1.0
197702013100020364,1977,5,97.0,42.5,-65.55,4.7,,5.4,,ATLANTIC COD,1.0
197702013100040374,1977,5,180.0,42.583333,-66.31666700000001,5.7,,8.0,,ATLANTIC COD,1.0
197702013100060369,1977,5,125.0,42.883333,-65.633333,4.4,,5.2,,ATLANTIC COD,3.0
197702013200010371,1977,5,90.0,42.65,-65.65,5.1,,4.3,,ATLANTIC COD,3.0
197702013200020372,1977,5,90.0,42.616667,-65.68333299999999,5.1,,4.9,,ATLANTIC COD,4.0
197702013200030373,1977,5,85.0,42.683333000000005,-66.0,4.6,,3.8,,ATLANTIC COD,7.0
197702013300010388,1977,5,90.0,44.2,-66.65,5.0,,5.2,,ATLANTIC COD,5.0
197702013300020383,1977,5,95.0,43.55,-66.45,4.9,,4.4,,ATLANTIC COD,4.0
197702013300030387,1977,5,91.0,44.133333,-66.583333,5.1,,4.4,,ATLANTIC COD,1.0
197702013300040384,1977,5,98.0,43.766667,-66.55,4.6,,4.6,,ATLANTIC COD,6.0
197702013400010385,1977,5,125.0,43.7,-66.716667,5.4,,5.6,,ATLANTIC COD,3.0
197702013400020376,1977,5,177.0,43.1,-66.916667,4.9,,6.2,,ATLANTIC COD,1.0
197702013400040395,1977,5,157.0,43.983333,-67.216667,6.3,,6.1,,ATLANTIC COD,2.0
197702013400050381,1977,5,167.0,43.683333000000005,-66.983333,6.4,,6.6,,ATLANTIC COD,1.0
197702013400060382,1977,5,102.0,43.616667,-66.75,5.2,,5.7,,ATLANTIC COD,3.0
197702013500010390,1977,5,144.0,44.55,-66.283333,5.1,,4.5,,ATLANTIC COD,3.0
197702013500020391,1977,5,188.0,44.65,-66.533333,6.4,,4.4,,ATLANTIC COD,6.0
197702013500030389,1977,5,196.0,44.283333,-66.6,5.1,,5.2,,ATLANTIC COD,6.0
197702013600080353,1977,5,195.0,43.066666999999995,-67.81666700000001,5.8,,6.5,,ATLANTIC COD,4.0
197702013700010422,1977,5,106.0,43.133333,-69.533333,5.0,,4.6,,ATLANTIC COD,9.0
197702013700020421,1977,5,189.0,42.933333000000005,-69.233333,5.3,,5.3,,ATLANTIC COD,3.0
197702013700050423,1977,5,105.0,43.1,-69.633333,5.2,,4.5,,ATLANTIC COD,8.0
197702013800010414,1977,5,147.0,43.566666999999995,-69.516667,5.0,,3.7,,ATLANTIC COD,2.0
197702013800020408,1977,5,115.0,43.916667,-68.3,4.9,,3.9,,ATLANTIC COD,4.0
197702013800070397,1977,5,134.0,44.233333,-67.55,5.7,,6.0,,ATLANTIC COD,1.0
197702013900010407,1977,5,103.0,43.883333,-68.43333299999999,5.5,,5.8,,ATLANTIC COD,9.0
197702013900020399,1977,5,80.0,44.233333,-67.833333,5.2,,4.3,,ATLANTIC COD,1.0
197702013900030410,1977,5,96.0,43.666667,-69.016667,4.7,,3.8,,ATLANTIC COD,1.0
197702013900040409,1977,5,92.0,43.933333000000005,-68.583333,4.5,,4.2,,ATLANTIC COD,1.0
